2026-04-27 11:05:34,609 | DEBUG | [REQ-2026-04-27-9384-0001] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:39,125 | INFO | [REQ-2026-04-27-7428-0004] | [SoftAssert 通过] 登录账号不能为空 == 登录账号不能为空
2026-04-27 11:06:39,126 | INFO | [REQ-2026-04-27-7428-0004] | [AssertManager] assert_all triggered
2026-04-27 11:06:39,126 | INFO | [REQ-2026-04-27-7428-0004] | [SoftAssert] ------全部断言通过------
2026-04-27 11:06:39,933 | DEBUG | [REQ-2026-04-27-7428-0005] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:39,933 | DEBUG | [REQ-2026-04-27-7428-0005] | 请求信息:
2026-04-27 11:06:39,933 | DEBUG | [REQ-2026-04-27-7428-0005] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:39,934 | DEBUG | [REQ-2026-04-27-7428-0005] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '52', 'Content-Type': 'application/json'}
2026-04-27 11:06:39,934 | DEBUG | [REQ-2026-04-27-7428-0005] | ---request_body:---b'{"type": "username", "accounts": "czj11", "pwd": ""}'
2026-04-27 11:06:39,934 | DEBUG | [REQ-2026-04-27-7428-0005] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=omh59dcbh49pm8gpen7rt3rd9p for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:39,934 | DEBUG | [REQ-2026-04-27-7428-0005] | ---request_method:---POST
2026-04-27 11:06:39,934 | DEBUG | [REQ-2026-04-27-7428-0005] | ---request_data:---{'type': 'username', 'accounts': 'czj11', 'pwd': ''}
2026-04-27 11:06:39,935 | DEBUG | [REQ-2026-04-27-7428-0005] | 响应信息:
2026-04-27 11:06:39,935 | DEBUG | [REQ-2026-04-27-7428-0005] | ---response_code:---200
2026-04-27 11:06:39,935 | DEBUG | [REQ-2026-04-27-7428-0005] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:39 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=omh59dcbh49pm8gpen7rt3rd9p; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:39,935 | DEBUG | [REQ-2026-04-27-7428-0005] | ---response_body:---{"msg":"密码格式 6~18 个字符之间","code":-1,"data":""}
2026-04-27 11:06:39,936 | DEBUG | [REQ-2026-04-27-7428-0005] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:39,936 | INFO | [REQ-2026-04-27-7428-0005] | [AssertManager INIT] soft=True
2026-04-27 11:06:39,936 | INFO | [REQ-2026-04-27-7428-0005] | [SoftAssert 通过] -1 == -1
2026-04-27 11:06:39,936 | INFO | [REQ-2026-04-27-7428-0005] | [SoftAssert 通过] 密码格式 6~18 个字符之间 == 密码格式 6~18 个字符之间
2026-04-27 11:06:39,937 | INFO | [REQ-2026-04-27-7428-0005] | [AssertManager] assert_all triggered
2026-04-27 11:06:39,937 | INFO | [REQ-2026-04-27-7428-0005] | [SoftAssert] ------全部断言通过------
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | 请求信息:
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '47', 'Content-Type': 'application/json'}
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---request_body:---b'{"type": "username", "accounts": "", "pwd": ""}'
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=8239dlq14tboic2ome5js5c7q1 for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---request_method:---POST
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---request_data:---{'type': 'username', 'accounts': '', 'pwd': ''}
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | 响应信息:
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---response_code:---200
2026-04-27 11:06:40,438 | DEBUG | [REQ-2026-04-27-7428-0006] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:39 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=8239dlq14tboic2ome5js5c7q1; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:40,447 | DEBUG | [REQ-2026-04-27-7428-0006] | ---response_body:---{"msg":"登录账号不能为空","code":-1,"data":""}
2026-04-27 11:06:40,447 | DEBUG | [REQ-2026-04-27-7428-0006] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:40,447 | INFO | [REQ-2026-04-27-7428-0006] | [AssertManager INIT] soft=True
2026-04-27 11:06:40,447 | INFO | [REQ-2026-04-27-7428-0006] | [SoftAssert 通过] -1 == -1
2026-04-27 11:06:40,448 | INFO | [REQ-2026-04-27-7428-0006] | [SoftAssert 通过] 登录账号不能为空 == 登录账号不能为空
2026-04-27 11:06:40,448 | INFO | [REQ-2026-04-27-7428-0006] | [AssertManager] assert_all triggered
2026-04-27 11:06:40,448 | INFO | [REQ-2026-04-27-7428-0006] | [SoftAssert] ------全部断言通过------
2026-04-27 11:06:41,297 | DEBUG | [REQ-2026-04-27-7428-0007] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:41,297 | DEBUG | [REQ-2026-04-27-7428-0007] | 请求信息:
2026-04-27 11:06:41,298 | DEBUG | [REQ-2026-04-27-7428-0007] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:41,298 | DEBUG | [REQ-2026-04-27-7428-0007] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '65', 'Content-Type': 'application/json'}
2026-04-27 11:06:41,298 | DEBUG | [REQ-2026-04-27-7428-0007] | ---request_body:---b'{"type": "username", "accounts": "czj111\\u6211", "pwd": "czj111"}'
2026-04-27 11:06:41,298 | DEBUG | [REQ-2026-04-27-7428-0007] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=835paik00e5tducln1i2cajcgk for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:41,298 | DEBUG | [REQ-2026-04-27-7428-0007] | ---request_method:---POST
2026-04-27 11:06:41,298 | DEBUG | [REQ-2026-04-27-7428-0007] | ---request_data:---{'type': 'username', 'accounts': 'czj111我', 'pwd': 'czj111'}
2026-04-27 11:06:41,298 | DEBUG | [REQ-2026-04-27-7428-0007] | 响应信息:
2026-04-27 11:06:41,300 | DEBUG | [REQ-2026-04-27-7428-0007] | ---response_code:---200
2026-04-27 11:06:41,300 | DEBUG | [REQ-2026-04-27-7428-0007] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:40 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=835paik00e5tducln1i2cajcgk; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:41,300 | DEBUG | [REQ-2026-04-27-7428-0007] | ---response_body:---{"msg":"登录帐号不存在","code":-3,"data":""}
2026-04-27 11:06:41,300 | DEBUG | [REQ-2026-04-27-7428-0007] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:41,300 | INFO | [REQ-2026-04-27-7428-0007] | [AssertManager INIT] soft=True
2026-04-27 11:06:41,300 | INFO | [REQ-2026-04-27-7428-0007] | [SoftAssert 通过] -3 == -3
2026-04-27 11:06:41,300 | INFO | [REQ-2026-04-27-7428-0007] | [SoftAssert 通过] 登录帐号不存在 == 登录帐号不存在
2026-04-27 11:06:41,300 | INFO | [REQ-2026-04-27-7428-0007] | [AssertManager] assert_all triggered
2026-04-27 11:06:41,300 | INFO | [REQ-2026-04-27-7428-0007] | [SoftAssert] ------全部断言通过------
2026-04-27 11:06:41,848 | DEBUG | [REQ-2026-04-27-7428-0008] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:41,848 | DEBUG | [REQ-2026-04-27-7428-0008] | 请求信息:
2026-04-27 11:06:41,848 | DEBUG | [REQ-2026-04-27-7428-0008] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:41,848 | DEBUG | [REQ-2026-04-27-7428-0008] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '64', 'Content-Type': 'application/json'}
2026-04-27 11:06:41,854 | DEBUG | [REQ-2026-04-27-7428-0008] | ---request_body:---b'{"type": "username", "accounts": "czj11", "pwd": "czj111\\u6211"}'
2026-04-27 11:06:41,854 | DEBUG | [REQ-2026-04-27-7428-0008] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=49cur3p0jsuep5qnbsrbt0iulh for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:41,857 | DEBUG | [REQ-2026-04-27-7428-0008] | ---request_method:---POST
2026-04-27 11:06:41,858 | DEBUG | [REQ-2026-04-27-7428-0008] | ---request_data:---{'type': 'username', 'accounts': 'czj11', 'pwd': 'czj111我'}
2026-04-27 11:06:41,859 | DEBUG | [REQ-2026-04-27-7428-0008] | 响应信息:
2026-04-27 11:06:41,860 | DEBUG | [REQ-2026-04-27-7428-0008] | ---response_code:---200
2026-04-27 11:06:41,861 | DEBUG | [REQ-2026-04-27-7428-0008] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:40 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=49cur3p0jsuep5qnbsrbt0iulh; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:41,862 | DEBUG | [REQ-2026-04-27-7428-0008] | ---response_body:---{"msg":"密码错误","code":-4,"data":""}
2026-04-27 11:06:41,863 | DEBUG | [REQ-2026-04-27-7428-0008] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:41,864 | INFO | [REQ-2026-04-27-7428-0008] | [AssertManager INIT] soft=True
2026-04-27 11:06:41,865 | INFO | [REQ-2026-04-27-7428-0008] | [SoftAssert 通过] -4 == -4
2026-04-27 11:06:41,866 | INFO | [REQ-2026-04-27-7428-0008] | [SoftAssert 通过] 密码错误 == 密码错误
2026-04-27 11:06:41,866 | INFO | [REQ-2026-04-27-7428-0008] | [AssertManager] assert_all triggered
2026-04-27 11:06:41,867 | INFO | [REQ-2026-04-27-7428-0008] | [SoftAssert] ------全部断言通过------
